Name,Type,Test 1,Test 2,Test 3,Test 4,Test 5,Test 6,Test 7,Test 8,Test 9,Test 10,Average
Insertion Sort,unique100,3e-05,1.3e-05,1.4e-05,1.3e-05,1.3e-05,1.3e-05,1.3e-05,1.3e-05,1.4e-05,1.4e-05
Insertion Sort,unique1000,0.000233,0.000179,0.000141,0.000179,0.000141,0.000142,0.000141,0.000141,0.000141,0.000142
Insertion Sort,unique10000,0.001701,0.001494,0.001532,0.00159,0.001447,0.001534,0.001605,0.001916,0.001609,0.001677
Insertion Sort,reversed50,8e-06,7e-06,7e-06,7e-06,8e-06,7e-06,8e-06,8e-06,7e-06,7e-06
Insertion Sort,reversed100,1.3e-05,1.4e-05,1.3e-05,1.4e-05,3.1e-05,5.1e-05,3e-05,3e-05,1.4e-05,1.4e-05
Insertion Sort,reversed1000,0.000146,0.000144,0.000144,0.000144,0.000144,0.000144,0.000144,0.000144,0.000143,0.000144
Insertion Sort,reversed10000,0.001601,0.001481,0.001694,0.001568,0.001478,0.001723,0.001746,0.001869,0.001713,0.001487
Merge Sort,sorted50,8.5e-05,7.9e-05,7.8e-05,7.8e-05,7.8e-05,7.8e-05,0.000125,9.9e-05,9.5e-05,7.7e-05
Merge Sort,sorted100,0.000155,0.00015,0.00015,0.000151,0.000151,0.00015,0.000149,0.00015,0.000168,0.000289
Merge Sort,sorted1000,0.002062,0.002024,0.00228,0.002258,0.002491,0.002031,0.002151,0.002266,0.002004,0.002203
Merge Sort,sorted10000,0.028672,0.028664,0.028671,0.028287,0.028994,0.028445,0.028009,0.028757,0.028385,0.027967
Merge Sort,random50,6.9e-05,6.6e-05,6.5e-05,6.5e-05,6.5e-05,6.5e-05,6.5e-05,6.5e-05,6.4e-05,6.5e-05
Merge Sort,random100,0.000143,0.000248,0.000152,0.000275,0.000191,0.000197,0.000233,0.000157,0.000156,0.000157
Merge Sort,random1000,0.002104,0.002299,0.001948,0.002063,0.002146,0.002256,0.002516,0.002214,0.002164,0.002169
Merge Sort,random10000,0.029108,0.028869,0.028535,0.029214,0.028687,0.028537,0.028704,0.028789,0.028608,0.028371
Merge Sort,unsort50,6.9e-05,6.8e-05,6.8e-05,6.7e-05,6.7e-05,6.8e-05,6.7e-05,6.7e-05,0.000103,8.8e-05
Merge Sort,unsort100,0.000243,0.000204,0.00015,0.000151,0.00015,0.000149,0.00017,0.000343,0.000246,0.000155
Merge Sort,unsort1000,0.002385,0.002046,0.002311,0.002014,0.002201,0.001985,0.002265,0.002517,0.002225,0.002278
Merge Sort,unsort10000,0.028328,0.03077,0.028601,0.029177,0.028684,0.02807,0.028751,0.028524,0.027963,0.028477
Merge Sort,unique50,7.6e-05,7.4e-05,7.3e-05,7.3e-05,7.3e-05,7.3e-05,7.3e-05,7.2e-05,7.2e-05,7.3e-05
Merge Sort,unique100,0.000162,0.000161,0.000161,0.000161,0.00016,0.00016,0.00016,0.000161,0.000161,0.00016
Merge Sort,unique1000,0.002607,0.002282,0.002399,0.002217,0.002254,0.002165,0.002153,0.002586,0.002462,0.002484
Merge Sort,unique10000,0.02977,0.029643,0.029862,0.029935,0.029851,0.029446,0.029668,0.029973,0.029451,0.029769
Merge Sort,reversed50,7.1e-05,6.8e-05,6.8e-05,6.8e-05,6.8e-05,6.8e-05,6.7e-05,6.7e-05,6.8e-05,6.9e-05
Merge Sort,reversed100,0.000153,0.000153,0.000153,0.00015,0.000151,0.000149,0.000149,0.000216,0.000149,0.00015
Merge Sort,reversed1000,0.002267,0.002078,0.002021,0.002246,0.002474,0.002468,0.002075,0.002262,0.002058,0.001999
Merge Sort,reversed10000,0.029092,0.029011,0.028323,0.02889,0.028975,0.028214,0.028402,0.028597,0.028646,0.028088
Quick Sort,sorted50,0.000164,0.000133,0.000131,0.00013,0.00013,0.000184,0.000189,0.000249,0.000131,0.000247
Quick Sort,sorted100,0.000668,0.000515,0.000622,0.000587,0.000471,0.000471,0.000479,0.000547,0.000471,0.000664
Quick Sort,sorted1000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Quick Sort,sorted10000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Quick Sort,random50,0.000156,0.000139,0.000135,0.000135,0.000133,0.000131,0.000132,0.000129,0.000131,0.000129
Quick Sort,random100,0.000493,0.000479,0.000608,0.000635,0.000474,0.000478,0.00047,0.000475,0.000475,0.000525
Quick Sort,random1000,0.04855,0.047261,0.048381,0.045898,0.049008,0.046584,0.048664,0.047154,0.048755,0.047804
Quick Sort,random10000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Quick Sort,unsort50,0.000149,0.000132,0.000129,0.00013,0.000129,0.000129,0.000129,0.000129,0.000128,0.000157
Quick Sort,unsort100,0.000487,0.000475,0.000473,0.000472,0.000557,0.000609,0.000661,0.000708,0.000469,0.000471
Quick Sort,unsort1000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Quick Sort,unsort10000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Quick Sort,unique50,4e-05,3e-05,2.9e-05,2.8e-05,2.8e-05,2.8e-05,2.8e-05,2.8e-05,2.8e-05,2.8e-05
Quick Sort,unique100,5.6e-05,5.3e-05,5.3e-05,5.2e-05,5.2e-05,5.2e-05,5.2e-05,5.3e-05,5.2e-05,5.3e-05
Quick Sort,unique1000,0.000686,0.000485,0.000483,0.000486,0.000486,0.000534,0.000559,0.000484,0.000767,0.000674
Quick Sort,unique10000,0.005259,0.004731,0.005033,0.005387,0.004906,0.004798,0.005519,0.004946,0.004793,0.005144
Quick Sort,reversed50,0.000191,0.000132,0.000204,0.00022,0.000128,0.000129,0.000128,0.00013,0.000128,0.00017
Quick Sort,reversed100,0.000653,0.000484,0.000472,0.00054,0.000474,0.000552,0.000474,0.000471,0.000471,0.000473
Quick Sort,reversed1000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Quick Sort,reversed10000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Heap Sort,sorted50,0.000122,0.000161,0.000216,0.0001,0.000172,9.7e-05,9.7e-05,0.000172,0.000137,0.000134
Heap Sort,sorted100,0.000211,0.000211,0.000211,0.000211,0.000272,0.000216,0.000253,0.00023,0.000212,0.000211
Heap Sort,sorted1000,0.003774,0.003687,0.00393,0.004129,0.003785,0.00366,0.003716,0.0044,0.003986,0.003655
Heap Sort,sorted10000,0.052913,0.054535,0.05519,0.0533,0.053225,0.053475,0.053438,0.052985,0.052915,0.052761
Heap Sort,random50,9.9e-05,9.9e-05,9.8e-05,9.8e-05,9.8e-05,9.9e-05,0.000154,0.000117,0.000147,0.000115
Heap Sort,random100,0.000234,0.00023,0.00023,0.00023,0.000396,0.000422,0.000228,0.000228,0.000226,0.000227
Heap Sort,random1000,0.003895,0.003806,0.003728,0.004039,0.003982,0.003868,0.003783,0.003927,0.004167,0.003933
Heap Sort,random10000,0.052609,0.052764,0.053171,0.053246,0.05283,0.052876,0.052652,0.052677,0.053022,0.053205
Heap Sort,unsort50,0.00012,0.000173,9.6e-05,9.6e-05,9.6e-05,9.6e-05,9.6e-05,9.6e-05,9.6e-05,9.6e-05
Heap Sort,unsort100,0.000224,0.000224,0.000224,0.000225,0.000264,0.000224,0.000226,0.000277,0.000227,0.000226
Heap Sort,unsort1000,0.003696,0.003834,0.004121,0.003804,0.003654,0.003444,0.004121,0.003859,0.003732,0.003554
Heap Sort,unsort10000,0.053449,0.05355,0.05366,0.053598,0.052971,0.053431,0.053164,0.053041,0.053441,0.052797
Heap Sort,unique50,9.4e-05,0.000182,0.00011,0.000151,0.000134,0.000108,9.1e-05,9.1e-05,9.1e-05,9.1e-05
Heap Sort,unique100,0.000204,0.000201,0.000239,0.000368,0.000202,0.000202,0.000201,0.000266,0.000202,0.000201
Heap Sort,unique1000,0.003452,0.00294,0.003058,0.003091,0.003277,0.003298,0.003013,0.003061,0.003105,0.003258
Heap Sort,unique10000,0.042488,0.042249,0.042036,0.042384,0.041458,0.042632,0.042137,0.042568,0.041715,0.042295
Heap Sort,reversed50,0.0001,9.7e-05,9.7e-05,0.000142,0.000188,9.8e-05,0.000151,9.7e-05,9.8e-05,9.6e-05
Heap Sort,reversed100,0.000224,0.000224,0.000224,0.000225,0.000227,0.000226,0.000226,0.000227,0.000227,0.000226
Heap Sort,reversed1000,0.003692,0.004158,0.003873,0.003832,0.003692,0.004166,0.003839,0.003908,0.003734,0.003761
Heap Sort,reversed10000,0.053613,0.05464,0.053145,0.053788,0.05377,0.053189,0.052939,0.053344,0.053405,0.053727
Counting Sort,sorted50,2.4e-05,2.6e-05,2.5e-05,4.1e-05,7.4e-05,2e-05,2.5e-05,2.5e-05,4.1e-05,7.3e-05
Counting Sort,sorted100,3.5e-05,4.4e-05,4.4e-05,8.3e-05,0.000146,3.7e-05,4.6e-05,4.7e-05,8.6e-05,0.000147
Counting Sort,sorted1000,0.000447,0.000503,0.000658,0.000894,0.001613,0.000435,0.000502,0.000506,0.001029,0.001597
Counting Sort,sorted10000,0.00442,0.005697,0.005655,0.01095,0.017988,0.004758,0.005718,0.005931,0.010348,0.018404
Counting Sort,random50,0.001017,0.00099,0.001226,0.000977,0.001012,0.000957,0.000981,0.001099,0.000966,0.00096
Counting Sort,random100,0.001122,0.001174,0.00115,0.001287,0.001022,0.001032,0.000944,0.001201,0.001032,0.001022
Counting Sort,random1000,0.0013,0.00149,0.001327,0.00132,0.001574,0.0016,0.001635,0.001399,0.001553,0.001475
Counting Sort,random10000,0.00377,0.003814,0.004408,0.004154,0.003892,0.003812,0.004368,0.004023,0.004024,0.003749
Counting Sort,unsort50,2e-05,2.5e-05,6.7e-05,6.2e-05,0.000115,2.2e-05,4.1e-05,2.4e-05,4.2e-05,7.3e-05
Counting Sort,unsort100,3.5e-05,4.5e-05,4.5e-05,8.4e-05,0.000147,3.7e-05,4.7e-05,4.6e-05,8.5e-05,0.000145
Counting Sort,unsort1000,0.000386,0.000502,0.000504,0.001115,0.00187,0.000465,0.000507,0.000571,0.000917,0.00154
Counting Sort,unsort10000,0.003986,0.005844,0.006047,0.010206,0.018257,0.00501,0.005354,0.006133,0.009903,0.017948
Counting Sort,unique50,2.4e-05,1.6e-05,1.5e-05,1.3e-05,1.4e-05,1.4e-05,1.4e-05,1.4e-05,1.4e-05,1.4e-05
Counting Sort,unique100,2.6e-05,2.6e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.4e-05,2.5e-05,2.6e-05
Counting Sort,unique1000,0.000251,0.000477,0.000319,0.000224,0.000227,0.000226,0.00029,0.000303,0.000301,0.00025
Counting Sort,unique10000,0.002529,0.002487,0.002363,0.002436,0.002394,0.002888,0.002587,0.002585,0.00248,0.002433
Counting Sort,reversed50,2e-05,2.5e-05,2.4e-05,3.9e-05,7.4e-05,2e-05,2.4e-05,2.5e-05,4.1e-05,7.3e-05
Counting Sort,reversed100,3.4e-05,4.4e-05,4.4e-05,8.2e-05,0.000146,3.7e-05,4.7e-05,4.8e-05,0.000171,0.000146
Counting Sort,reversed1000,0.000369,0.000503,0.000505,0.001103,0.001726,0.00041,0.000524,0.000565,0.00102,0.001754
Counting Sort,reversed10000,0.004019,0.005394,0.006416,0.010201,0.018162,0.005227,0.005623,0.005795,0.010587,0.018013
Radix Sort,sorted50,3.6e-05,2.8e-05,2.7e-05,8.5e-05,5.1e-05,2.8e-05,2.7e-05,2.7e-05,3.9e-05,5.1e-05
Radix Sort,sorted100,6.9e-05,6.9e-05,6.7e-05,6.9e-05,9e-05,6.8e-05,6.8e-05,6.9e-05,7.1e-05,9.1e-05
Radix Sort,sorted1000,0.000933,0.000806,0.001103,0.000802,0.001147,0.00085,0.000859,0.000946,0.00085,0.001398
Radix Sort,sorted10000,0.010413,0.010511,0.010823,0.010677,0.012484,0.010723,0.010428,0.010557,0.011008,0.012634
Radix Sort,random50,0.000137,5.6e-05,5.5e-05,5.5e-05,5.4e-05,0.000109,7.6e-05,7.4e-05,5.4e-05,5.3e-05
Radix Sort,random100,9.9e-05,9.8e-05,9.6e-05,9.7e-05,9.7e-05,0.000131,9.7e-05,9.7e-05,9.7e-05,9.8e-05
Radix Sort,random1000,0.000876,0.00105,0.000881,0.000907,0.000826,0.000824,0.000825,0.000942,0.000882,0.000823
Radix Sort,random10000,0.008876,0.008016,0.00886,0.008108,0.008862,0.00795,0.009003,0.008234,0.008723,0.008208
Radix Sort,unsort50,3e-05,2.7e-05,2.7e-05,3.9e-05,5e-05,2.8e-05,2.7e-05,2.8e-05,3.9e-05,5.1e-05
Radix Sort,unsort100,6.9e-05,6.8e-05,6.8e-05,9.1e-05,0.000165,0.000122,6.9e-05,6.9e-05,7.1e-05,9.2e-05
Radix Sort,unsort1000,0.00079,0.0011,0.000895,0.00086,0.000987,0.000801,0.000844,0.000979,0.000807,0.000994
Radix Sort,unsort10000,0.010743,0.010083,0.010881,0.010583,0.012159,0.010973,0.010814,0.010327,0.010712,0.012939
Radix Sort,unique50,2.1e-05,2.9e-05,2.6e-05,2.6e-05,2.6e-05,2.6e-05,2.5e-05,2.6e-05,2.7e-05,2.6e-05
Radix Sort,unique100,3.1e-05,4.8e-05,4.8e-05,4.7e-05,4.7e-05,4.7e-05,4.7e-05,4.8e-05,4.8e-05,4.7e-05
Radix Sort,unique1000,0.000243,0.000411,0.00041,0.000411,0.000591,0.000408,0.000558,0.000409,0.000408,0.000408
Radix Sort,unique10000,0.002313,0.004247,0.004412,0.00417,0.003917,0.004462,0.004466,0.004145,0.004089,0.004286
Radix Sort,reversed50,2.9e-05,4.8e-05,6.4e-05,3.9e-05,5.1e-05,2.8e-05,5.2e-05,2.7e-05,3.9e-05,5.2e-05
Radix Sort,reversed100,6.9e-05,0.000144,6.9e-05,7e-05,0.000166,6.8e-05,7e-05,9.1e-05,8.7e-05,0.000168
Radix Sort,reversed1000,0.000795,0.000807,0.000866,0.00106,0.00103,0.000801,0.000826,0.00083,0.000806,0.001059
Radix Sort,reversed10000,0.010514,0.010007,0.010628,0.011257,0.012153,0.0106,0.010675,0.010432,0.010877,0.012611
Shell Sort,sorted50,0.000364,0.000361,0.000721,0.000386,0.000383,0.000447,0.000383,0.000385,0.000383,0.000386
Shell Sort,sorted100,0.002,0.001944,0.002154,0.002347,0.002151,0.002102,0.00204,0.001892,0.002067,0.001904
Shell Sort,sorted1000,0.404966,0.40291,0.40445,0.406519,0.403641,0.402973,0.40243,0.401582,0.403298,0.401799
Shell Sort,sorted10000,70.972757,70.920158,71.473914,71.936086,71.517296,71.204329,71.359327,70.589307,70.963248,71.135621
Shell Sort,random50,0.000388,0.000364,0.00042,0.000406,0.000363,0.000406,0.000627,0.000445,0.000386,0.000385
Shell Sort,random100,0.002166,0.002338,0.001916,0.001974,0.002087,0.001896,0.002042,0.002141,0.002188,0.002286
Shell Sort,random1000,0.406281,0.404748,0.405411,0.405805,0.406517,0.40536,0.405763,0.407593,0.406454,0.408129
Shell Sort,random10000,71.67257,71.980053,71.499195,71.407392,71.236863,71.544095,71.632049,71.6023,71.460239,71.334953
Shell Sort,unsort50,0.000384,0.000384,0.000381,0.000384,0.000587,0.000531,0.000396,0.000394,0.000596,0.000383
Shell Sort,unsort100,0.002254,0.002196,0.002083,0.00211,0.001956,0.001895,0.002257,0.002265,0.002399,0.001973
Shell Sort,unsort1000,0.404008,0.405412,0.408067,0.407066,0.406542,0.404201,0.403065,0.404589,0.40599,0.404483
Shell Sort,unsort10000,71.51221,71.665097,71.319898,72.186632,71.83754,71.512544,71.105497,71.326035,71.507278,71.484484
Shell Sort,unique50,0.00043,0.000388,0.000387,0.000388,0.000387,0.000518,0.000443,0.000385,0.000386,0.000389
Shell Sort,unique100,0.001986,0.002245,0.00236,0.002175,0.001955,0.001935,0.002074,0.001893,0.002019,0.002275
Shell Sort,unique1000,0.400569,0.401934,0.401097,0.40264,0.400086,0.400902,0.401017,0.401041,0.400925,0.401282
Shell Sort,unique10000,70.511263,70.027109,70.486229,70.609917,70.631855,70.557774,70.156487,70.1143,70.585051,70.58141
Shell Sort,reversed50,0.000384,0.000383,0.000456,0.000382,0.000384,0.000383,0.000454,0.000561,0.000385,0.000383
Shell Sort,reversed100,0.001889,0.002167,0.002361,0.002152,0.002159,0.001892,0.002136,0.001892,0.001949,0.002225
Shell Sort,reversed1000,0.404926,0.406347,0.408071,0.405524,0.407002,0.40327,0.405291,0.405661,0.404213,0.402732
Shell Sort,reversed10000,71.522337,71.460177,71.138865,72.243649,71.824861,71.44671,71.468343,71.026705,71.363667,71.526628
